D1_DI_CS,D1_DI_CW,D1_DI_GA,D1_DI_OS,D1_ST_CS,D1_ST_CW,D1_ST_GA,D1_ST_OS,D2_DI_CW,D2_DI_FB,D2_DI_GA,D2_DI_OW,D2_ST_CW,D2_ST_FB,D2_ST_GA,D2_ST_OW,D3_DI_CS,D3_DI_CW,D3_DI_FB,D3_DI_GA,D3_DI_LG,D3_DI_MZ,D3_DI_OS,D3_DI_OW,D3_DI_PF,D3_DI_PS,D3_DI_SB,D3_DI_VB,D3_DI_VL,D3_DI_VR,D4_PO_CS,D4_PO_CW,D4_PO_FB,D4_PO_GA,D4_PO_LG,D4_PO_MZ,D4_PO_OS,D4_PO_OW,D4_PO_PF,D4_PO_PS,D4_PO_SB,D4_PO_VB,D4_PO_VL,D4_ST_CS,D4_ST_CW,D4_ST_FB,D4_ST_GA,D4_ST_LG,D4_ST_MZ,D4_ST_OS,D4_ST_OW,D4_ST_PF,D4_ST_PS,D4_ST_SB,D4_ST_VB,D4_ST_VL,D5_PO_CS,D5_PO_CW,D5_PO_GA,D5_PO_LG,D5_PO_MZ,D5_PO_OS,D5_PO_OW,D5_PO_PF,D5_PO_SU,D5_ST_CS,D5_ST_CW,D5_ST_GA,D5_ST_LG,D5_ST_MZ,D5_ST_OS,D5_ST_OW,D5_ST_PF,D5_ST_SU,D6_DI_CI,D6_DI_CO,D6_DI_CW,D6_DI_FB,D6_DI_LG,D6_DI_MZ,D6_DI_OL,D6_DI_PS,D6_DI_VB,D6_DI_VF,D6_DI_VI,D6_DI_VL,D6_DI_VR
0.30186,0.30043,0.30043,0.30186,0.32682,0.30589,0.30589,0.32682,0.30068,0.30083,0.30014,0.30026,0.30885,0.31094,0.30041,0.30259,0.30385,0.30391,0.30379,0.30322,0.30385,0.30385,0.30372,0.30359,0.30366,0.30388,0.30379,0.30387,0.30390,0.30388,1.0016,1.0016,1.0016,1.0015,1.0016,1.0016,1.0016,1.0016,1.0016,1.0016,1.0016,1.0016,1.0016,0.33778,0.33590,0.33776,0.33013,0.33778,0.33777,0.33777,0.33347,0.33755,0.33777,0.33776,0.33778,0.33777,1.0013,1.0011,1.0010,1.0013,1.0013,1.0013,1.0010,1.0012,1.0013,0.30807,0.29830,0.29014,0.30933,0.31155,0.30786,0.29030,0.30495,0.31155,0.30137,0.30324,0.30137,0.30329,0.30805,0.30324,0.30137,0.31096,0.31002,0.30384,0.30137,0.30324,0.30839
0.30172,0.30043,0.30043,0.30172,0.32459,0.30589,0.30589,0.32459,0.30048,0.30068,0.30014,0.30014,0.30593,0.30877,0.30041,0.30042,0.30385,0.30388,0.30379,0.30321,0.30385,0.30383,0.30372,0.30359,0.30364,0.30385,0.30378,0.30385,0.30385,0.30385,1.0016,1.0016,1.0016,1.0015,1.0016,1.0016,1.0016,1.0015,1.0016,1.0016,1.0016,1.0016,1.0016,0.33838,0.33510,0.33838,0.32930,0.33845,0.33836,0.33836,0.33268,0.33738,0.33836,0.33836,0.33842,0.33836,1.0013,1.0010,1.0010,1.0013,1.0013,1.0013,1.0010,1.0012,1.0013,0.30703,0.29275,0.29014,0.30828,0.31082,0.30686,0.29014,0.30404,0.31082,0.30137,0.30308,0.30137,0.30300,0.30753,0.30308,0.30137,0.30932,0.30876,0.30352,0.30137,0.30309,0.30773
0.30160,0.30043,0.30043,0.30160,0.32271,0.30589,0.30589,0.32271,0.30124,0.30107,0.30014,0.30014,0.31695,0.31445,0.30041,0.30041,0.30384,0.30385,0.30377,0.30316,0.30383,0.30378,0.30371,0.30357,0.30359,0.30385,0.30374,0.30385,0.30385,0.30385,1.0017,1.0016,1.0017,1.0015,1.0017,1.0017,1.0017,1.0015,1.0016,1.0017,1.0017,1.0017,1.0017,0.34484,0.33590,0.34481,0.32860,0.34500,0.34355,0.34355,0.33192,0.33816,0.34355,0.34355,0.34494,0.34355,1.0012,1.0010,1.0010,1.0013,1.0013,1.0012,1.0010,1.0012,1.0013,0.30597,0.29093,0.29014,0.30747,0.31025,0.30586,0.29014,0.30327,0.31025,0.30137,0.30302,0.30137,0.30274,0.30693,0.30302,0.30137,0.30808,0.30770,0.30346,0.30137,0.30302,0.30705
0.30159,0.30043,0.30043,0.30159,0.32262,0.30589,0.30589,0.32262,0.30094,0.30089,0.30014,0.30014,0.31247,0.31185,0.30041,0.30041,0.30381,0.30385,0.30374,0.30316,0.30380,0.30378,0.30368,0.30353,0.30359,0.30383,0.30372,0.30383,0.30385,0.30383,1.0019,1.0016,1.0019,1.0015,1.0019,1.0018,1.0018,1.0015,1.0017,1.0018,1.0018,1.0019,1.0018,0.35270,0.33901,0.35270,0.32807,0.35270,0.35148,0.35155,0.33260,0.34006,0.35148,0.35148,0.35270,0.35148,1.0012,1.0010,1.0010,1.0013,1.0013,1.0012,1.0010,1.0011,1.0013,0.30499,0.29034,0.29014,0.30658,0.30935,0.30491,0.29014,0.29917,0.30935,0.30137,0.30304,0.30137,0.30258,0.30640,0.30303,0.30137,0.30719,0.30691,0.30344,0.30137,0.30303,0.30646
0.30819,0.30476,0.30043,0.30820,0.46424,0.38166,0.30589,0.46438,0.30051,0.30066,0.30014,0.30014,0.30629,0.30856,0.30041,0.30041,0.30379,0.30385,0.30372,0.30314,0.30378,0.30378,0.30366,0.30353,0.30359,0.30381,0.30372,0.30381,0.30384,0.30381,1.0019,1.0017,1.0019,1.0015,1.0019,1.0019,1.0019,1.0016,1.0017,1.0019,1.0019,1.0019,1.0019,0.35261,0.34306,0.35263,0.32761,0.35265,0.35261,0.35261,0.33368,0.34214,0.35261,0.35261,0.35264,0.35261,1.0012,1.0010,1.0010,1.0012,1.0013,1.0012,1.0010,1.0011,1.0013,0.30397,0.29020,0.29014,0.30568,0.30910,0.30390,0.29014,0.29594,0.30910,0.30137,0.30414,0.30137,0.30233,0.30576,0.30304,0.30137,0.30635,0.30616,0.30679,0.30137,0.30297,0.30583
0.30495,0.30345,0.30043,0.30495,0.38573,0.35457,0.30589,0.38574,0.30026,0.30034,0.30014,0.30014,0.30266,0.30382,0.30041,0.30041,0.30379,0.30384,0.30372,0.30310,0.30378,0.30378,0.30366,0.30351,0.30357,0.30380,0.30372,0.30380,0.30383,0.30380,1.0019,1.0018,1.0019,1.0015,1.0019,1.0019,1.0019,1.0016,1.0017,1.0019,1.0019,1.0019,1.0019,0.35341,0.34654,0.35355,0.32746,0.35363,0.35261,0.35261,0.33557,0.34362,0.35261,0.35261,0.35364,0.35261,1.0012,1.0010,1.0010,1.0012,1.0014,1.0012,1.0010,1.0011,1.0014,0.30316,0.29014,0.29014,0.30523,0.31652,0.30303,0.29014,0.29524,0.31678,0.30137,0.30822,0.30137,0.30210,0.30529,0.30299,0.30137,0.30572,0.30556,0.30783,0.30137,0.30287,0.30533
0.30352,0.30212,0.30043,0.30353,0.35605,0.33093,0.30589,0.35606,0.30015,0.30026,0.30014,0.30014,0.30080,0.30266,0.30041,0.30041,0.30379,0.30385,0.30372,0.30310,0.30379,0.30379,0.30366,0.30348,0.30355,0.30381,0.30372,0.30381,0.30385,0.30381,1.0019,1.0018,1.0019,1.0015,1.0019,1.0019,1.0019,1.0016,1.0017,1.0019,1.0019,1.0019,1.0019,0.35364,0.34792,0.35365,0.32777,0.35365,0.35261,0.35263,0.33725,0.34436,0.35261,0.35261,0.35366,0.35261,1.0012,1.0010,1.0010,1.0013,1.0016,1.0012,1.0010,1.0011,1.0016,0.30443,0.29014,0.29014,0.30848,0.32778,0.30432,0.29014,0.29807,0.32808,0.30137,0.30840,0.30137,0.30202,0.30488,0.30652,0.30137,0.30520,0.30511,0.30747,0.30137,0.30281,0.30491
0.30385,0.30152,0.30043,0.30386,0.36242,0.32145,0.30589,0.36277,0.30014,0.30021,0.30014,0.30014,0.30041,0.30184,0.30041,0.30041,0.30380,0.30385,0.30372,0.30309,0.30380,0.30379,0.30367,0.30347,0.30353,0.30381,0.30372,0.30382,0.30385,0.30383,1.0019,1.0018,1.0019,1.0015,1.0019,1.0019,1.0019,1.0016,1.0017,1.0019,1.0019,1.0019,1.0019,0.35351,0.34799,0.35363,0.32807,0.35365,0.35270,0.35270,0.33837,0.34440,0.35270,0.35270,0.35367,0.35270,1.0012,1.0010,1.0010,1.0013,1.0017,1.0012,1.0010,1.0012,1.0017,0.30652,0.29014,0.29014,0.31170,0.33131,0.30635,0.29014,0.30263,0.33183,0.30137,0.30768,0.30137,0.30185,0.30459,0.30751,0.30137,0.30478,0.30470,0.30683,0.30137,0.30278,0.30455
0.30336,0.30125,0.30043,0.30338,0.35297,0.31750,0.30589,0.35319,0.30014,0.30014,0.30014,0.30014,0.30041,0.30041,0.30041,0.30041,0.30380,0.30385,0.30372,0.30306,0.30380,0.30379,0.30368,0.30347,0.30353,0.30382,0.30372,0.30383,0.30385,0.30383,1.0019,1.0018,1.0019,1.0015,1.0019,1.0019,1.0019,1.0016,1.0017,1.0019,1.0019,1.0019,1.0019,0.35261,0.34695,0.35261,0.32804,0.35261,0.35261,0.35261,0.33832,0.34406,0.35261,0.35261,0.35261,0.35261,1.0013,1.0010,1.0010,1.0014,1.0017,1.0013,1.0010,1.0012,1.0017,0.30868,0.29014,0.29014,0.31430,0.33259,0.30844,0.29014,0.30543,0.33323,0.30137,0.30700,0.30137,0.30170,0.30530,0.30722,0.30137,0.30448,0.30444,0.30630,0.30137,0.30274,0.30430
0.30306,0.30102,0.30043,0.30308,0.34729,0.31417,0.30589,0.34757,0.30014,0.30014,0.30014,0.30014,0.30041,0.30041,0.30041,0.30041,0.30379,0.30385,0.30372,0.30304,0.30380,0.30379,0.30368,0.30347,0.30353,0.30381,0.30372,0.30383,0.30385,0.30383,1.0019,1.0018,1.0019,1.0015,1.0019,1.0019,1.0019,1.0016,1.0017,1.0019,1.0019,1.0019,1.0019,0.35261,0.34571,0.35261,0.32770,0.35261,0.35261,0.35261,0.33798,0.34326,0.35261,0.35261,0.35261,0.35261,1.0013,1.0010,1.0010,1.0014,1.0017,1.0013,1.0010,1.0013,1.0018,0.31018,0.29014,0.29014,0.31584,0.33254,0.30983,0.29014,0.30691,0.33340,0.30137,0.30634,0.30137,0.30159,0.31098,0.30665,0.30137,0.30415,0.30410,0.30575,0.30137,0.30259,0.30409
0.30287,0.30102,0.30043,0.30288,0.34376,0.31416,0.30589,0.34394,0.30014,0.30014,0.30014,0.30014,0.30041,0.30041,0.30041,0.30041,0.30379,0.30385,0.30372,0.30304,0.30380,0.30379,0.30368,0.30345,0.30353,0.30380,0.30372,0.30383,0.30385,0.30383,1.0019,1.0017,1.0019,1.0015,1.0019,1.0018,1.0018,1.0016,1.0017,1.0018,1.0018,1.0019,1.0018,0.35242,0.34431,0.35247,0.32728,0.35252,0.35121,0.35147,0.33741,0.34233,0.35121,0.35124,0.35258,0.35121,1.0013,1.0010,1.0010,1.0014,1.0017,1.0013,1.0010,1.0013,1.0017,0.31117,0.29014,0.29014,0.31694,0.33191,0.31091,0.29014,0.30790,0.33281,0.30137,0.30583,0.30137,0.30151,0.31024,0.30627,0.30137,0.30388,0.30388,0.30525,0.30137,0.30249,0.30379
0.30258,0.30091,0.30043,0.30259,0.33865,0.31251,0.30589,0.33883,0.30014,0.30014,0.30014,0.30014,0.30041,0.30041,0.30041,0.30041,0.30378,0.30382,0.30372,0.30301,0.30378,0.30377,0.30366,0.30341,0.30349,0.30378,0.30372,0.30380,0.30384,0.30381,1.0018,1.0017,1.0018,1.0014,1.0018,1.0018,1.0018,1.0016,1.0017,1.0018,1.0018,1.0018,1.0018,0.35070,0.34293,0.35071,0.32681,0.35072,0.34967,0.34977,0.33656,0.34131,0.34967,0.34968,0.35074,0.34967,1.0013,1.0010,1.0010,1.0014,1.0017,1.0013,1.0010,1.0013,1.0017,0.31135,0.29014,0.29014,0.31680,0.33028,0.31109,0.29014,0.30821,0.33115,0.30137,0.30553,0.30137,0.30148,0.30888,0.30597,0.30137,0.30358,0.30365,0.30491,0.30137,0.30235,0.30351
0.30244,0.30066,0.30043,0.30245,0.33636,0.30899,0.30589,0.33647,0.33819,0.33804,0.31201,0.33402,1.1590,1.1562,0.56406,1.0774,0.30378,0.30379,0.30372,0.30298,0.30378,0.30375,0.30366,0.30340,0.30347,0.30378,0.30372,0.30378,0.30381,0.30378,1.0018,1.0017,1.0018,1.0014,1.0018,1.0018,1.0018,1.0016,1.0017,1.0018,1.0018,1.0018,1.0018,0.34887,0.34155,0.34887,0.32632,0.34902,0.34794,0.34812,0.33556,0.34015,0.34794,0.34794,0.34928,0.34794,1.0013,1.0010,1.0010,1.0014,1.0017,1.0013,1.0010,1.0013,1.0017,0.31086,0.29014,0.29014,0.31620,0.32824,0.31048,0.29014,0.30807,0.32885,0.30137,0.30524,0.30137,0.30159,0.30773,0.30565,0.30137,0.30342,0.30345,0.30465,0.30137,0.30234,0.30335
0.30218,0.30043,0.30043,0.30219,0.33195,0.30589,0.30589,0.33207,0.30378,0.30386,0.30159,0.30333,0.36074,0.36227,0.32223,0.35203,0.30378,0.30378,0.30372,0.30298,0.30378,0.30372,0.30366,0.30340,0.30347,0.30378,0.30372,0.30378,0.30379,0.30378,1.0018,1.0017,1.0018,1.0014,1.0018,1.0018,1.0018,1.0016,1.0016,1.0018,1.0018,1.0018,1.0018,0.34749,0.34000,0.34745,0.32569,0.34758,0.34663,0.34678,0.33429,0.33916,0.34663,0.34666,0.34774,0.34663,1.0013,1.0010,1.0010,1.0014,1.0016,1.0013,1.0010,1.0013,1.0016,0.31004,0.29014,0.29014,0.31485,0.32562,0.30990,0.29014,0.30739,0.32637,0.30137,0.30501,0.30137,0.30185,0.30687,0.30535,0.30137,0.30315,0.30337,0.30446,0.30137,0.30235,0.30325
0.30206,0.30043,0.30043,0.30207,0.33002,0.30589,0.30589,0.33005,0.30169,0.30180,0.30014,0.30130,0.32375,0.32542,0.30041,0.31781,0.30377,0.30378,0.30370,0.30296,0.30378,0.30372,0.30366,0.30339,0.30346,0.30378,0.30370,0.30378,0.30378,0.30378,1.0018,1.0016,1.0018,1.0014,1.0018,1.0017,1.0017,1.0016,1.0016,1.0017,1.0017,1.0018,1.0017,0.34599,0.33870,0.34595,0.32499,0.34603,0.34518,0.34520,0.33344,0.33829,0.34518,0.34519,0.34610,0.34518,1.0013,1.0010,1.0010,1.0014,1.0016,1.0013,1.0010,1.0013,1.0016,0.30898,0.29014,0.29014,0.31351,0.32312,0.30890,0.29014,0.30660,0.32396,0.30137,0.30468,0.30137,0.30194,0.30608,0.30495,0.30137,0.30383,0.30320,0.30426,0.30137,0.30232,0.30311
0.30188,0.30043,0.30043,0.30188,0.32700,0.30589,0.30589,0.32709,0.31128,0.31139,0.30660,0.31022,0.54483,0.54783,0.42407,0.51688,0.30375,0.30378,0.30368,0.30294,0.30377,0.30372,0.30366,0.30335,0.30344,0.30376,0.30368,0.30378,0.30378,0.30378,1.0017,1.0016,1.0017,1.0014,1.0017,1.0017,1.0017,1.0015,1.0016,1.0017,1.0017,1.0017,1.0017,0.34433,0.33741,0.34432,0.32427,0.34436,0.34383,0.34391,0.33239,0.33733,0.34383,0.34386,0.34511,0.34383,1.0013,1.0010,1.0010,1.0014,1.0015,1.0013,1.0010,1.0012,1.0015,0.30790,0.29014,0.29014,0.31230,0.32150,0.30794,0.29014,0.30580,0.32204,0.30137,0.30448,0.30137,0.30209,0.30546,0.30472,0.30137,0.30507,0.30303,0.30404,0.30137,0.30227,0.30302
0.30165,0.30043,0.30043,0.30166,0.32355,0.30589,0.30589,0.32362,0.30276,0.30281,0.30111,0.30250,0.34154,0.34240,0.31501,0.33694,0.30372,0.30377,0.30366,0.30292,0.30375,0.30372,0.30364,0.30334,0.30341,0.30374,0.30366,0.30377,0.30378,0.30377,1.0017,1.0016,1.0017,1.0014,1.0017,1.0017,1.0017,1.0015,1.0016,1.0017,1.0017,1.0017,1.0017,0.34317,0.33592,0.34308,0.32354,0.34322,0.34255,0.34256,0.33114,0.33633,0.34255,0.34256,0.34346,0.34255,1.0013,1.0010,1.0010,1.0013,1.0015,1.0013,1.0010,1.0012,1.0015,0.30671,0.29014,0.29014,0.31087,0.31962,0.30678,0.29014,0.30491,0.32012,0.30137,0.30418,0.30137,0.30210,0.30505,0.30441,0.30137,0.30558,0.30296,0.30507,0.30137,0.30223,0.30288
0.30159,0.30043,0.30043,0.30159,0.32262,0.30589,0.30589,0.32262,0.31529,0.31542,0.31029,0.31358,0.64966,0.65300,0.51863,0.60516,0.30372,0.30375,0.30366,0.30292,0.30372,0.30371,0.30362,0.30334,0.30340,0.30372,0.30366,0.30375,0.30378,0.30375,1.0017,1.0016,1.0017,1.0014,1.0017,1.0017,1.0017,1.0015,1.0016,1.0017,1.0017,1.0018,1.0017,0.34171,0.33494,0.34170,0.32280,0.34171,0.34137,0.34133,0.33033,0.33534,0.34137,0.34139,0.35300,0.34137,1.0012,1.0010,1.0010,1.0013,1.0015,1.0012,1.0010,1.0012,1.0015,0.30555,0.29014,0.29014,0.30929,0.31754,0.30560,0.29014,0.30391,0.31806,0.30137,0.30633,0.30137,0.30210,0.30452,0.30671,0.30137,0.30554,0.30280,0.30629,0.30137,0.30218,0.30280
0.30557,0.30060,0.30043,0.30580,0.39984,0.30826,0.30589,0.40519,0.30462,0.30491,0.30175,0.30280,0.37822,0.38462,0.32464,0.34224,0.30372,0.30372,0.30366,0.30289,0.30372,0.30369,0.30359,0.30332,0.30340,0.30372,0.30366,0.30372,0.30377,0.30372,1.0017,1.0016,1.0017,1.0014,1.0017,1.0017,1.0017,1.0015,1.0016,1.0017,1.0017,1.0019,1.0017,0.34063,0.33368,0.34054,0.32208,0.34067,0.34002,0.34000,0.32937,0.33427,0.34002,0.34002,0.35806,0.34002,1.0012,1.0010,1.0010,1.0013,1.0014,1.0012,1.0010,1.0012,1.0014,0.30442,0.29014,0.29014,0.30808,0.31616,0.30446,0.29014,0.29926,0.31642,0.30137,0.30724,0.30137,0.30211,0.30444,0.30746,0.30137,0.30527,0.30274,0.30636,0.30137,0.30211,0.30268
0.30370,0.30120,0.30043,0.30381,0.35955,0.31666,0.30589,0.36168,0.30296,0.30297,0.30035,0.30160,0.34503,0.34533,0.30401,0.32228,0.30371,0.30372,0.30366,0.30286,0.30372,0.30366,0.30359,0.30328,0.30337,0.30372,0.30366,0.30372,0.30374,0.30372,1.0017,1.0015,1.0017,1.0014,1.0017,1.0016,1.0016,1.0015,1.0016,1.0016,1.0016,1.0020,1.0016,0.33922,0.33265,0.33917,0.32135,0.33931,0.33913,0.33902,0.32834,0.33346,0.33913,0.33914,0.35948,0.33913,1.0012,1.0010,1.0010,1.0013,1.0014,1.0012,1.0010,1.0011,1.0014,0.30258,0.29014,0.29014,0.30677,0.31479,0.30254,0.29014,0.29545,0.31506,0.30137,0.30695,0.30137,0.30192,0.30493,0.30706,0.30137,0.30501,0.30258,0.30598,0.30137,0.30210,0.30257
0.30277,0.30062,0.30043,0.30287,0.34207,0.30848,0.30589,0.34377,0.30193,0.30198,0.30014,0.30109,0.32758,0.32832,0.30041,0.31475,0.30368,0.30372,0.30365,0.30286,0.30372,0.30366,0.30359,0.30328,0.30334,0.30372,0.30365,0.30372,0.30372,0.30372,1.0016,1.0015,1.0016,1.0014,1.0016,1.0016,1.0016,1.0015,1.0015,1.0016,1.0016,1.0020,1.0016,0.33831,0.33159,0.33825,0.32063,0.33832,0.33812,0.33786,0.32728,0.33267,0.33812,0.33813,0.35895,0.33812,1.0011,1.0010,1.0010,1.0012,1.0014,1.0011,1.0010,1.0010,1.0014,0.29745,0.29014,0.29014,0.30558,0.31463,0.29719,0.29014,0.29354,0.31480,0.30137,0.30639,0.30137,0.30185,0.30513,0.30648,0.30137,0.30460,0.30253,0.30554,0.30137,0.30210,0.30249
0.30238,0.30043,0.30043,0.30245,0.33533,0.30589,0.30589,0.33652,0.30140,0.30147,0.30014,0.30071,0.31926,0.32029,0.30041,0.30915,0.30366,0.30370,0.30362,0.30286,0.30371,0.30366,0.30359,0.30327,0.30334,0.30370,0.30364,0.30372,0.30372,0.30372,1.0016,1.0015,1.0016,1.0013,1.0016,1.0016,1.0016,1.0014,1.0015,1.0016,1.0016,1.0019,1.0016,0.33726,0.33036,0.33716,0.31992,0.33729,0.33709,0.33668,0.32652,0.33189,0.33709,0.33709,0.35753,0.33709,1.0010,1.0010,1.0010,1.0012,1.0014,1.0010,1.0010,1.0010,1.0014,0.29300,0.29014,0.29014,0.30468,0.31680,0.29263,0.29014,0.29170,0.31659,0.30137,0.30583,0.30137,0.30175,0.30503,0.30591,0.30137,0.30507,0.30238,0.30520,0.30137,0.30205,0.30235
0.30438,0.30043,0.30043,0.30478,0.37348,0.30589,0.30589,0.38210,0.30106,0.30113,0.30014,0.30028,0.31421,0.31535,0.30041,0.30292,0.30366,0.30368,0.30360,0.30283,0.30367,0.30366,0.30357,0.30324,0.30334,0.30366,0.30361,0.30371,0.30372,0.30371,1.0016,1.0015,1.0016,1.0013,1.0016,1.0016,1.0016,1.0014,1.0015,1.0016,1.0016,1.0019,1.0016,0.33616,0.32957,0.33593,0.31924,0.33642,0.33608,0.33584,0.32574,0.33111,0.33609,0.33629,0.35577,0.33601,1.0010,1.0010,1.0010,1.0012,1.0015,1.0010,1.0010,1.0010,1.0015,0.29173,0.29014,0.29014,0.30389,0.31777,0.29142,0.29014,0.29101,0.31773,0.30137,0.30542,0.30137,0.30161,0.30487,0.30550,0.30137,0.30595,0.30234,0.30472,0.30137,0.30195,0.30232
0.30327,0.30062,0.30043,0.30345,0.35115,0.30850,0.30589,0.35454,0.30083,0.30084,0.30014,0.30014,0.31091,0.31106,0.30041,0.30041,0.30366,0.30366,0.30359,0.30280,0.30366,0.30364,0.30353,0.30322,0.30330,0.30366,0.30359,0.30367,0.30370,0.30367,1.0016,1.0015,1.0016,1.0013,1.0016,1.0016,1.0016,1.0014,1.0015,1.0016,1.0016,1.0019,1.0016,0.33506,0.32871,0.33506,0.31874,0.33510,0.33507,0.33492,0.32494,0.33034,0.33507,0.33511,0.35441,0.33507,1.0010,1.0010,1.0010,1.0012,1.0015,1.0010,1.0010,1.0010,1.0015,0.29124,0.29014,0.29014,0.30328,0.31833,0.29092,0.29014,0.29079,0.31777,0.30137,0.30495,0.30137,0.30159,0.30448,0.30503,0.30137,0.30600,0.30223,0.30532,0.30137,0.30186,0.30220
0.30273,0.30043,0.30043,0.30288,0.34122,0.30589,0.30589,0.34403,0.30055,0.30071,0.30014,0.30014,0.30689,0.30924,0.30041,0.30041,0.30361,0.30366,0.30359,0.30280,0.30366,0.30360,0.30353,0.30322,0.30328,0.30366,0.30359,0.30366,0.30367,0.30366,1.0016,1.0015,1.0016,1.0013,1.0016,1.0016,1.0016,1.0014,1.0015,1.0016,1.0016,1.0019,1.0016,0.33425,0.32782,0.33425,0.31816,0.33426,0.33426,0.33396,0.32414,0.32958,0.33426,0.33470,0.35265,0.33432,1.0010,1.0010,1.0010,1.0012,1.0015,1.0010,1.0010,1.0010,1.0015,0.29083,0.29014,0.29014,0.30252,0.31815,0.29051,0.29014,0.29058,0.31773,0.30137,0.30682,0.30137,0.30159,0.30447,0.30687,0.30137,0.30574,0.30210,0.30618,0.30137,0.30185,0.30210
0.30246,0.30043,0.30043,0.30252,0.33657,0.30589,0.30589,0.33763,0.30026,0.30040,0.30014,0.30014,0.30260,0.30478,0.30041,0.30041,0.30359,0.30364,0.30359,0.30278,0.30363,0.30359,0.30353,0.30318,0.30328,0.30364,0.30358,0.30366,0.30366,0.30366,1.0016,1.0015,1.0016,1.0013,1.0016,1.0016,1.0016,1.0014,1.0015,1.0016,1.0016,1.0019,1.0016,0.33342,0.32693,0.33340,0.31758,0.33464,0.33346,0.33303,0.32337,0.32882,0.33351,0.33667,0.35261,0.33347,1.0010,1.0010,1.0010,1.0012,1.0015,1.0010,1.0010,1.0010,1.0014,0.29048,0.29014,0.29014,0.30085,0.31755,0.29027,0.29014,0.29035,0.31710,0.30137,0.30731,0.30137,0.30159,0.30498,0.30739,0.30137,0.30543,0.30209,0.30618,0.30137,0.30184,0.30208
0.30222,0.30043,0.30043,0.30238,0.33257,0.30589,0.30589,0.33533,0.30462,0.30517,0.30014,0.30119,0.37819,0.39046,0.30041,0.31620,0.30358,0.30359,0.30355,0.30274,0.30359,0.30359,0.30350,0.30316,0.30325,0.30359,0.30355,0.30364,0.30366,0.30366,1.0015,1.0014,1.0015,1.0013,1.0016,1.0015,1.0015,1.0014,1.0015,1.0015,1.0017,1.0019,1.0015,0.33269,0.32613,0.33268,0.31702,0.33672,0.33271,0.33223,0.32266,0.32810,0.33274,0.34157,0.35259,0.33315,1.0010,1.0010,1.0010,1.0011,1.0014,1.0010,1.0010,1.0010,1.0014,0.29026,0.29014,0.29014,0.29706,0.31643,0.29014,0.29014,0.29021,0.31607,0.30137,0.30685,0.30137,0.30157,0.30517,0.30693,0.30137,0.30492,0.30198,0.30594,0.30137,0.30176,0.30196
0.30201,0.30043,0.30043,0.30207,0.32917,0.30589,0.30589,0.33013,0.30174,0.30189,0.30014,0.30062,0.32451,0.32689,0.30041,0.30799,0.30353,0.30359,0.30353,0.30274,0.30359,0.30356,0.30347,0.30315,0.30322,0.30359,0.30353,0.30363,0.30366,0.30365,1.0015,1.0014,1.0015,1.0013,1.0016,1.0015,1.0015,1.0014,1.0015,1.0015,1.0017,1.0018,1.0016,0.33187,0.32535,0.33188,0.31638,0.33888,0.33212,0.33139,0.32196,0.32769,0.33240,0.34451,0.35073,0.33480,1.0010,1.0010,1.0010,1.0010,1.0014,1.0010,1.0010,1.0010,1.0014,0.29014,0.29014,0.29014,0.29368,0.31520,0.29014,0.29014,0.29014,0.31484,0.30137,0.30633,0.30137,0.30151,0.30514,0.30640,0.30137,0.30470,0.30186,0.30554,0.30137,0.30166,0.30185
0.30175,0.30043,0.30043,0.30190,0.32500,0.30589,0.30589,0.32741,0.30195,0.30273,0.30014,0.30014,0.32786,0.34095,0.30041,0.30041,0.30353,0.30357,0.30353,0.30274,0.30358,0.30353,0.30347,0.30310,0.30322,0.30359,0.30353,0.30361,0.30365,0.30363,1.0015,1.0014,1.0015,1.0013,1.0017,1.0015,1.0015,1.0014,1.0015,1.0015,1.0017,1.0018,1.0016,0.33096,0.32458,0.33100,0.31581,0.33994,0.33138,0.33039,0.32125,0.32705,0.33340,0.34523,0.34946,0.33885,1.0010,1.0010,1.0010,1.0010,1.0014,1.0010,1.0010,1.0010,1.0014,0.29014,0.29014,0.29014,0.29163,0.31395,0.29014,0.29014,0.29014,0.31355,0.30137,0.30605,0.30137,0.30144,0.30479,0.30605,0.30137,0.30476,0.30185,0.30745,0.30137,0.30159,0.30185
0.30158,0.30043,0.30043,0.30166,0.32247,0.30589,0.30589,0.32363,0.30110,0.30136,0.30014,0.30014,0.31491,0.31875,0.30041,0.30041,0.30352,0.30353,0.30351,0.30271,0.30356,0.30353,0.30345,0.30310,0.30319,0.30359,0.30353,0.30359,0.30364,0.30362,1.0015,1.0014,1.0015,1.0013,1.0017,1.0015,1.0015,1.0013,1.0014,1.0016,1.0017,1.0019,1.0017,0.33018,0.32386,0.33024,0.31531,0.34003,0.33069,0.32958,0.32058,0.32646,0.33766,0.34519,0.35845,0.34255,1.0010,1.0010,1.0010,1.0010,1.0014,1.0010,1.0010,1.0010,1.0014,0.29014,0.29014,0.29014,0.29059,0.31270,0.29014,0.29014,0.29014,0.31223,0.30137,0.30848,0.30137,0.30138,0.30548,0.30833,0.30137,0.30482,0.30180,0.30770,0.30137,0.30159,0.30179
